project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment
False,True,False,False,1673,22,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,490.04,26,0,0,0,0,21,2,1
False,True,False,False,1673,22,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,490.04,33,0,0,0,0,61,1,1
False,True,False,False,1584,22,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,490.6,56,0,0,0,0,62,71,1
False,True,False,False,1584,22,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,490.6,18,0,0,0,0,63,0,1
True,False,False,False,1468,22,1,False,False,False,False,False,False,False,False,False,False,True,False,5,0,489.88,33,0,0,0,0,64,22,0
True,False,False,False,1468,22,1,False,False,False,False,False,False,False,False,False,False,True,False,7,0,489.88,12,0,110,86,29,11,22,8
True,False,False,False,820,22,1,False,False,False,False,False,False,True,False,False,False,False,True,17,3,174.0,31,0,63,58,27,18,3,14
True,False,False,False,666,22,1,False,False,False,False,True,False,False,False,False,False,False,True,8,0,12.05,52,0,110,86,29,13,22,0
True,False,False,False,666,22,1,False,False,False,False,True,False,False,False,False,False,False,True,11,0,12.1,56,0,46,43,22,48,22,1
True,False,False,False,666,22,1,False,False,False,False,True,False,False,False,False,False,False,True,9,0,12.07,14,0,110,86,29,15,9,2
True,False,False,False,666,22,1,False,False,False,False,True,False,False,False,False,False,False,True,10,0,12.06,50,0,110,86,29,12,22,0
True,False,False,False,666,97044,1,False,False,False,False,True,False,False,False,False,False,False,True,6,4,12.05,45,0,8,6,0,83,2,1
True,False,False,False,666,97044,2,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.07,71,0,0,0,0,3,0,0
True,False,False,False,666,97044,1,False,False,False,False,True,False,False,False,False,False,False,True,1,1,12.03,71,0,0,0,0,4,97044,0
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,11,0,12.03,45,0,110,86,29,14,21,6
True,False,False,False,666,30,2,False,False,False,False,True,False,False,False,False,False,False,True,2,1,12.06,35,0,1,11,0,7,0,0
True,False,False,False,666,97044,1,False,False,False,False,True,False,False,False,False,False,False,True,14,7,12.05,35,0,58,32,12,2552,97044,0
True,False,False,False,666,97044,1,False,False,False,False,True,False,False,False,False,False,False,True,15,7,12.03,36,0,58,32,12,2550,4,1
True,False,False,False,666,97044,1,False,False,False,False,True,False,False,False,False,False,False,True,16,7,12.05,48,0,58,32,12,2554,97044,0
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.03,35,0,23,24,13,9,21,1
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,1,0,12.03,29,0,23,24,13,10,19,2
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,12,0,12.03,32,0,110,86,29,16,2,1
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,2,0,12.03,37,0,23,24,13,11,21,2
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.07,25,0,0,0,0,1,12,7
True,False,False,False,666,97043,1,False,False,False,False,True,False,False,False,False,False,False,True,5,0,12.07,19,0,2961,2963,22,2,97043,0
True,False,False,False,666,97043,1,False,False,False,False,True,False,False,False,False,False,False,True,6,0,12.05,26,0,2961,2963,22,3,20,1
True,False,False,False,662,97043,1,False,False,False,False,True,False,False,False,False,False,True,False,7,0,1499.0,25,0,2961,2963,22,1,20,4
True,False,False,False,666,97043,1,False,False,False,False,True,False,False,False,False,False,False,True,7,4,12.05,79,0,8,6,0,84,5,1
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,1511,134,12.03,34,0,287,292,26,200,23,2
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.05,40,0,40,31,6,5,0,9
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,1,0,126.43,36,0,40,31,6,6,9,10
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,2,0,126.43,38,0,40,31,6,7,1,6
True,False,False,False,666,21,1,False,False,False,False,True,False,False,False,False,False,False,True,3,0,126.43,40,0,40,31,6,8,21,7
True,False,False,False,666,97043,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.1,19,0,0,0,0,1,97043,0
True,False,False,False,666,20,1,False,False,False,False,True,False,False,False,False,False,False,True,13,0,12.05,22,0,110,86,29,17,20,8
True,False,False,False,666,20,1,False,False,False,False,True,False,False,False,False,False,False,True,4,0,12.06,30,0,22,2,5,1,20,6
True,False,False,False,666,97042,1,False,False,False,False,True,False,False,False,False,False,False,True,10,4,12.05,67,0,39,34,0,1,97042,0
True,False,False,False,870,97042,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,99.61,19,0,163,109,2,17,116,1
True,False,False,False,1021,97041,1,False,False,False,False,True,False,False,False,False,False,True,False,1512,134,99.61,71,0,117391,117281,495,8571,0,4
True,False,False,False,666,97041,1,False,False,False,False,True,False,False,False,False,False,False,True,10,0,12.15,46,0,0,0,0,9,97041,0
True,False,False,False,666,97040,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,12.15,4,0,58,59,55,1,97040,0
False,False,True,False,275,97039,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,150.0,146,0,100,166,2,1,97039,0
True,False,False,False,8,31,1,False,False,False,False,False,False,False,False,False,False,True,False,11,0,12.15,25,0,72,46,10,2,31,0
True,False,False,False,666,97039,1,False,False,False,False,True,False,False,False,False,False,False,True,25,0,12.16,0,0,50,48,45,0,97039,0
True,False,False,False,2021,16,1,False,False,False,False,False,False,False,False,False,False,True,False,17,7,22.71,74,0,58,32,12,2599,3,2
True,False,False,False,106,97039,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,50.0,40,0,1,4,0,2,97039,0
True,False,False,False,3,97039,0,False,False,False,True,False,False,False,False,False,False,True,False,18,7,510.17,40,0,58,32,12,2602,16,0
True,False,False,False,5,97039,1,False,False,False,False,False,False,False,False,False,False,True,False,19,8,1.26,40,0,58,32,12,2602,97039,0
True,False,False,False,276,97039,2,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,38,0,2,5,0,1,0,0
True,False,False,False,5,97038,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.26,36,0,1,4,0,3,97038,0
True,False,False,False,134,26,1,False,False,False,False,False,False,False,False,False,False,True,False,6,1,50.0,77,0,527,522,123,2,26,2
True,False,False,False,1903,97038,1,True,False,False,False,False,False,False,False,False,False,True,False,2,1,230.0,82,0,0,0,0,6,97038,0
True,False,False,False,1359,15,1,False,False,False,False,False,False,False,False,False,False,True,False,20,8,40.0,96,0,58,32,12,2608,15,0
True,False,False,False,926,36,1,False,False,False,False,False,False,False,False,False,False,True,False,14,0,40.0,65,0,392,382,61,11,35,8
True,False,False,False,666,36,1,False,False,False,False,True,False,False,False,False,False,False,True,15,0,12.5,70,0,392,382,61,12,35,3
True,False,False,False,666,36,1,False,False,False,False,True,False,False,False,False,False,False,True,16,0,12.5,81,0,392,382,61,13,36,0
True,False,False,False,666,36,1,False,False,False,False,True,False,False,False,False,False,False,True,17,0,11.9,69,0,392,382,61,14,36,1
True,False,False,False,45,36,1,False,False,False,False,False,False,False,False,False,False,True,False,18,0,1.26,67,0,392,382,61,15,36,0
True,False,False,False,855,97038,0,False,False,False,False,False,False,False,False,False,False,True,False,9,0,179.07,77,0,453,446,79,7419,66,0
True,False,False,False,532,97037,1,False,False,False,True,False,False,False,False,False,False,False,True,1,0,238.14,35,0,0,0,0,1,1,1
True,False,False,False,2476,97037,1,False,False,False,False,False,False,True,False,False,True,False,False,2,0,471.85,35,0,0,0,0,1,97037,0
False,True,False,False,1552,97036,1,False,False,False,False,False,True,False,False,False,False,True,False,3,0,476.28,35,0,0,0,0,2,97036,0
True,False,False,False,358,97036,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,40.0,35,0,0,0,0,1,3,1
True,False,False,False,358,97036,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,40.0,41,0,0,0,0,2,5,1
True,False,False,False,465,30,1,False,False,False,False,True,False,False,False,False,False,True,False,11,4,2.21,77,0,39,34,0,2,31,1
False,True,False,False,1191,6,1,False,False,False,False,False,False,True,False,False,False,True,False,0,0,3160.79,80,0,19,18,10,53,12,1
True,False,False,False,1032,12,1,False,False,False,False,True,False,False,False,False,False,False,True,14,0,50.0,46,0,110,86,29,19,7,1
True,False,False,False,40,97035,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1.26,41,0,0,0,0,3,3,1
True,False,False,False,1306,49,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,130.0,43,0,1026,1036,14,1,48,20
True,False,False,False,2049,49,1,False,False,True,False,False,False,False,False,False,False,False,True,1,0,50.0,36,0,1026,1036,14,2,47,21
True,False,False,False,535,11,1,False,False,False,False,False,False,False,False,False,False,True,False,15,0,260.2,30,0,110,86,29,20,11,3
False,True,False,False,3849,97034,1,False,False,False,False,True,False,False,False,False,False,True,False,1513,134,0.0,20,0,117391,117281,495,207,97034,0
True,False,False,False,8,97033,1,False,False,False,False,False,False,False,False,False,False,True,False,1514,134,0.1,96,0,117391,117281,495,208,3,1
True,False,False,False,13,97033,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,49,0,66,73,0,1,27,1
True,False,False,False,13,30,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,1.26,17,0,4,1,0,2,32,1
True,False,False,False,8,97033,0,False,False,False,False,False,False,False,False,False,False,True,False,48,12,1.26,68,0,0,0,0,600,96,1
True,False,False,False,8,97033,0,False,False,False,False,False,False,False,False,False,False,True,False,3,1,0.1,26,0,0,1,0,3162,13,0
True,False,False,False,2043,97032,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,250.0,10,0,0,0,0,1,97032,0
False,True,False,False,439,13,1,False,False,False,False,True,False,False,False,False,False,True,False,3,0,0.0,34,0,4,1,0,3,13,0
True,False,False,False,470,54,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.0,32,0,0,0,0,1,54,0
True,False,False,False,666,26,1,False,False,False,False,True,False,False,False,False,False,False,True,0,0,0.0,31,0,0,0,0,1,128,1
True,False,False,False,666,97032,1,False,False,False,False,True,False,False,False,False,False,False,True,10,1,0.0,51,0,453,446,79,6467,10,1
True,False,False,False,666,97032,1,False,False,False,False,True,False,False,False,False,False,False,True,11,1,0.0,50,0,453,446,79,6662,0,1
True,False,False,False,666,46,1,False,False,False,False,True,False,False,False,False,False,False,True,2,0,0.0,47,0,38,37,35,3,45,7
True,False,False,False,666,8,1,False,False,False,False,True,False,False,False,False,False,False,True,21,8,0.0,38,0,58,32,12,2645,0,1
True,False,False,False,1387,97030,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,1264.27,34,0,57,57,3,174,2,1
True,False,False,False,666,97029,1,False,False,False,False,True,False,False,False,False,False,False,True,2,0,0.0,41,0,0,0,0,7,0,1
True,False,False,False,1196,39,1,False,False,False,False,False,False,False,False,False,False,True,False,24,4,103.19,29,0,0,0,0,1,24,2
True,False,False,False,11,137,1,False,False,False,False,False,False,False,False,False,False,True,False,25,4,1.26,15,0,0,0,0,2,3,2
True,False,False,False,1342,137,1,False,False,False,False,False,False,False,False,False,False,True,False,26,4,0.75,34,0,0,0,0,3,92,1
True,False,False,False,612,39,1,False,False,False,False,False,False,False,False,False,False,True,False,27,4,8.83,63,0,0,0,0,4,9,2
True,False,False,False,1196,39,1,True,False,False,False,False,False,False,False,False,False,False,True,28,4,15.47,59,0,0,0,0,5,39,0
True,False,False,False,5344,39,1,False,False,False,False,True,False,False,False,False,False,True,False,29,4,0.0,30,0,0,0,0,6,4,1
True,False,False,False,5344,39,1,False,False,False,False,True,False,False,False,False,False,True,False,30,4,0.0,35,0,0,0,0,7,38,1
True,False,False,False,632,39,1,False,False,False,False,True,False,False,False,False,False,False,True,31,4,170.5,35,0,0,0,0,8,15,2
False,True,False,False,300,137,1,False,False,False,False,False,True,False,False,False,False,True,False,32,4,99.45,31,0,0,0,0,3334,38,1
True,False,False,False,5985,39,2,False,False,False,False,False,False,False,False,False,False,False,True,33,4,107.51,49,0,0,0,0,10,7,2
True,False,False,False,1225,39,1,False,False,False,False,False,True,False,False,False,False,False,True,34,5,34.44,63,0,0,0,0,11,37,1
True,False,False,False,2884,39,1,False,False,False,False,False,False,False,False,False,False,True,False,35,5,498.2,26,0,0,0,0,12,12,1
True,False,False,False,4294,39,1,False,False,False,False,True,False,False,False,False,False,True,False,36,5,198.89,61,0,0,0,0,13,9,1
True,False,False,False,4294,137,1,False,False,False,False,True,False,False,False,False,False,True,False,37,5,198.89,64,0,0,0,0,14,36,2
True,False,False,False,222,97029,1,False,False,False,False,False,False,False,False,False,False,True,False,1515,134,40.0,47,0,117391,117281,495,189,97029,0
True,False,False,False,2159,97029,1,False,False,False,False,False,False,False,False,False,False,True,False,1516,134,126.17,79,0,80,55,18,8668,97029,0
True,False,False,False,914,97028,1,False,False,False,True,False,False,False,False,False,False,False,True,1517,134,30.01,80,0,80,55,18,8667,97028,0
True,False,False,False,2301,3,1,False,False,False,False,False,True,False,False,False,False,False,True,12,1,69.66,62,0,453,446,79,35,3,0
True,False,False,False,1191,97028,1,False,False,False,False,True,False,False,False,False,False,True,False,1518,134,159.06,162,0,80,55,18,8689,97028,0
True,False,False,False,707,38,1,False,False,False,False,False,False,False,False,False,False,True,False,38,5,106.95,24,0,0,0,0,15,9,2
False,True,False,False,479,38,1,True,False,False,False,False,False,False,False,False,False,False,True,39,5,29.98,48,0,0,0,0,16,38,0
True,False,False,False,393,37,1,False,False,False,False,True,False,False,False,False,False,True,False,6,0,182.43,41,0,3,3,0,1,37,0
True,False,False,False,1188,97027,1,False,False,False,False,False,False,False,False,False,False,True,False,13,1,1.26,70,0,453,446,79,7315,0,1
False,True,False,False,862,97027,1,False,False,False,False,True,False,False,False,False,False,True,False,2,0,164.64,65,0,1,4,0,2,97027,0
False,True,False,False,2265,29,1,False,False,False,False,True,False,False,False,False,True,False,False,0,0,1000.0,37,0,1,11,0,1,29,0
False,True,False,False,2265,97026,1,False,False,False,False,True,False,False,False,False,True,False,False,0,0,1000.0,48,0,80,83,4,35,6,1
True,False,False,False,1757,5,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,195.7,21,0,0,0,0,1,4,1
True,False,False,False,1757,97025,1,False,False,False,False,False,False,False,False,False,False,True,False,1,1,195.7,26,0,202,198,97,44,0,1
True,False,False,False,1757,31,1,False,False,False,False,False,False,False,False,False,False,True,False,8,0,195.7,39,0,0,0,0,286,31,0
True,False,False,False,589,97024,1,False,False,False,False,True,False,False,False,False,False,True,False,16,0,103.11,23,0,110,86,29,25,97024,0
False,True,False,False,1048,97024,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,200.0,74,0,6,6,2,10,97024,0
False,True,False,False,1245,16,2,False,False,False,False,False,True,False,False,False,False,True,False,0,0,200.0,80,0,0,0,0,1,7,0
False,True,False,False,2888,97023,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,300.0,25,0,3,2,0,1,1,1
True,False,False,False,139,97023,0,False,False,False,False,False,False,False,False,False,False,True,False,5,1,128.7,53,0,3,2,0,3134,37,0
True,False,False,False,879,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,1256.7,39,0,3,2,0,65,8,1
False,False,True,False,69,97023,1,True,False,False,False,False,False,False,False,False,False,True,False,9,0,128.7,36,0,0,0,0,58,20,1
True,False,False,False,1475,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0.11,10,0,9,15,2,1,97023,0
True,False,False,False,422,97023,0,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0.11,13,0,9,15,2,1,12,0
True,False,False,False,3,97023,1,False,False,False,False,False,True,False,False,False,False,True,False,0,0,57.85,38,0,57,39,1,3,97023,0
False,True,False,False,491,97023,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,1085.4,37,0,57,39,1,2,11,1
True,False,False,False,1296,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,180.0,34,0,57,39,1,1,11,1
True,False,False,False,67,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,3,0,0.94,38,0,57,39,1,5,10,1
True,False,False,False,67,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,216,57,0.1,81,0,77,67,0,11555,0,1
True,False,False,False,67,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0.1,45,0,57,39,1,4,97023,0
True,False,False,False,61,97023,1,False,False,False,True,False,False,False,False,False,False,False,True,5,0,50.0,54,0,57,39,1,6,97023,0
True,False,False,False,2856,97023,1,False,False,False,False,False,False,False,False,False,False,True,False,6,0,180.0,54,0,57,39,1,7,97023,0
True,False,False,False,66,97022,1,False,False,False,False,False,True,False,False,False,False,False,True,14,1,140.0,119,0,453,446,79,7562,9,1
False,True,False,False,435,97022,1,False,False,False,False,False,True,False,False,False,False,True,False,1,0,350.0,22,0,66,73,0,2,97022,0
True,False,False,False,111,97022,1,False,False,False,False,False,False,False,False,False,False,True,False,4,0,0.0,34,0,57,57,3,117,0,1
True,False,False,False,615,97022,1,False,False,False,False,True,False,False,False,False,False,True,False,17,0,246.16,26,0,110,86,29,27,97022,0
True,False,False,False,615,97022,1,False,False,False,False,True,False,False,False,False,False,True,False,18,0,246.16,28,0,110,86,29,28,0,1
True,False,False,False,3219,97021,1,False,False,False,False,False,True,False,False,False,False,True,False,8,6,320.0,42,0,17,13,1,1431,33,1
True,False,False,False,3219,97021,1,False,False,False,False,False,True,False,False,False,False,True,False,9,6,150.0,22,0,17,13,1,3,43,1
True,False,False,False,1623,97021,0,False,False,False,False,True,False,False,False,False,False,True,False,10,6,158.48,53,0,17,13,1,2,26,1
True,False,False,False,351,97020,1,False,False,False,False,False,False,False,False,False,False,True,False,15,1,200.0,66,0,453,446,79,42,16,23
True,False,False,False,515,97020,1,False,False,False,False,False,False,False,False,False,False,True,False,16,1,60.0,33,0,453,446,79,41,22,7
True,False,False,False,881,97020,1,False,False,False,False,False,False,False,False,False,False,True,False,17,1,40.0,26,0,453,446,79,44,28,146
True,False,False,False,176,26,1,False,False,False,False,False,False,False,False,False,False,True,False,12,0,80.0,36,0,72,46,10,10,25,1
True,False,False,False,201,26,1,False,False,False,False,False,False,False,False,False,False,True,False,13,0,80.0,37,0,72,46,10,9,2,1
True,False,False,False,168,97017,1,False,False,False,False,False,False,False,False,False,False,True,False,5,0,80.0,35,0,0,0,0,4,6,1
True,False,False,False,658,27,1,False,False,False,False,False,False,False,False,False,False,True,False,40,5,80.0,57,0,0,0,0,19,0,1
True,False,False,False,187,97016,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,80.0,51,0,3,3,0,6,22,1
True,False,False,False,208,97015,1,False,False,False,False,False,False,False,False,False,False,True,False,1,0,160.0,33,0,3,3,0,5,0,1
True,False,False,False,217,97015,1,False,False,False,False,False,False,False,False,False,False,True,False,19,0,160.0,70,0,110,86,29,29,17,1
True,False,False,False,819,25,1,False,False,False,False,False,True,False,False,False,True,False,False,41,5,79.24,45,0,0,0,0,20,4,2
True,False,False,False,972,97015,0,False,False,False,False,False,True,False,False,False,False,True,False,1,0,307.8,21,0,0,0,0,1,21,1
True,False,False,False,1378,17,1,False,True,False,False,False,False,False,False,False,False,True,False,0,0,51.3,71,0,33,36,27,6,17,31
True,False,False,False,347,8,1,False,False,False,False,False,True,False,False,False,False,True,False,6,1,120.0,28,0,1900,1890,95,1,8,0
True,False,False,False,58,8,1,False,False,False,False,True,False,False,False,False,True,False,False,7,1,51.3,10,0,1900,1890,95,2,0,1
True,False,False,False,4,8,1,False,False,False,False,False,False,False,False,False,False,True,False,8,1,126.17,14,0,1900,1890,95,3,4,4
True,False,False,False,719,8,1,False,False,False,False,False,True,False,False,False,False,True,False,9,1,133.07,16,0,1900,1890,95,4,4,1
False,True,False,False,271,8,1,False,False,False,False,False,True,False,False,False,False,True,False,10,1,500.0,21,0,1900,1890,95,5,8,0
True,False,False,False,799,8,1,False,False,False,False,True,False,False,False,False,False,True,False,11,1,125.37,31,0,1900,1890,95,6,6,3
False,True,False,False,207,8,1,False,False,False,False,False,True,False,False,False,False,True,False,12,1,1000.0,18,0,1900,1890,95,7,9,5
False,True,False,False,207,8,1,False,False,False,False,False,True,False,False,False,False,True,False,13,1,1000.0,27,0,4,4,0,441,8,0
True,False,False,False,755,8,1,False,False,False,False,False,False,False,False,False,False,True,False,14,1,224.41,27,0,4,4,0,443,8,0
True,False,False,False,561,97013,1,True,False,False,False,False,False,False,False,False,False,True,False,0,0,9.87,10,0,0,0,0,2,97013,0
True,False,False,False,508,6,1,False,False,False,False,True,False,False,False,False,False,True,False,15,1,22.3,19,0,1900,1890,95,27,2,1
True,False,False,False,2076,97012,0,False,False,False,False,False,False,False,False,False,False,True,False,217,57,114.92,44,0,77,67,0,11977,9,1
True,False,False,False,48,97011,1,True,False,False,False,False,False,False,False,False,False,True,False,1,0,199.31,50,0,1,4,0,15297,97011,0
True,False,False,False,612,97011,1,False,False,False,False,False,False,False,False,False,False,True,False,2,0,0.12,58,0,1,4,0,15236,97011,0
False,True,False,False,48,97011,1,False,False,False,False,True,False,False,False,False,False,True,False,0,0,450.0,40,0,0,0,0,230,1,1
True,False,False,False,1725,119,1,False,False,False,False,False,False,False,False,False,False,True,False,42,5,160.0,52,0,0,0,0,22,119,0
True,False,False,False,1903,21,1,False,False,False,False,False,False,False,False,False,False,True,False,43,5,120.0,48,0,0,0,0,23,0,2
True,False,False,False,3,21,1,False,False,False,False,False,False,False,False,False,False,True,False,44,5,0.12,71,0,0,0,0,21,9,1
True,False,False,False,334,21,1,False,False,False,False,False,False,False,False,False,False,True,False,45,5,3.79,40,0,0,0,0,24,0,1
True,False,False,False,950,119,1,False,False,False,True,False,False,False,False,False,False,False,True,46,5,45.33,68,0,0,0,0,25,119,0
True,False,False,False,6230,97010,1,False,False,False,False,False,True,False,False,False,False,True,False,9,2,174.49,47,0,17,15,0,71,61,1
True,False,False,False,612,97010,1,False,False,False,False,False,False,False,False,False,False,True,False,10,2,1.26,25,0,17,15,0,74,8,1
True,False,False,False,1853,97010,1,False,False,False,False,False,False,False,False,False,False,True,False,136,1,1.26,25,0,0,0,0,241,97010,0
True,False,False,False,989,97009,0,False,False,False,False,False,False,False,False,False,False,True,False,10,1,46.5,51,0,9088,9022,53,289,16,0
True,False,False,False,406,97009,1,False,False,False,False,False,True,False,False,False,False,True,False,5,0,58.19,60,0,57,57,3,31,97009,0
True,False,False,False,666,97009,1,False,False,False,False,True,False,False,False,False,False,False,True,12,1,11.62,62,0,0,0,0,299,97009,0
True,False,False,False,4023,117,2,False,False,False,False,False,False,False,False,False,False,True,False,47,5,1.26,37,0,0,0,0,26,13,2
True,False,False,False,612,19,1,False,False,False,False,False,True,False,False,False,False,True,False,48,6,31.97,26,0,0,0,0,27,7,4
True,False,False,False,1853,97008,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,99,0,0,0,0,1,97008,0
True,False,False,False,1297,97008,1,False,False,False,False,True,False,False,False,False,False,False,True,1,0,400.0,55,0,0,0,0,2,97008,0
False,True,False,False,549,97008,0,False,False,False,False,True,False,False,False,False,False,True,False,2,0,320.0,91,0,0,0,0,3,23,0
False,True,False,False,325,29,1,False,False,False,False,True,False,False,False,False,False,True,False,10,0,1162.5,39,0,14,4,0,1,29,0
True,False,False,False,57,29,1,False,False,True,False,False,False,False,False,False,False,False,True,11,0,0.0,26,0,14,4,0,2,29,0
True,False,False,False,50,29,2,False,False,False,False,False,False,False,False,False,False,True,False,12,0,1.26,28,0,14,4,0,3,0,0
True,False,False,False,3679,29,1,False,False,False,False,False,False,False,False,False,False,True,False,13,1,1.26,47,0,14,4,0,4,16,1
True,False,False,False,50,29,1,False,False,False,False,False,False,False,False,False,False,True,False,14,1,1.26,38,0,14,4,0,5,28,1
False,True,False,False,87,29,1,False,False,False,False,True,False,False,False,False,True,False,False,15,1,2500.0,43,0,14,4,0,6,29,0
False,True,False,False,87,29,1,False,False,False,False,True,False,False,False,False,True,False,False,16,1,2500.0,49,0,14,4,0,7,29,0
False,False,True,False,3031,29,1,False,False,False,False,True,False,False,False,False,False,True,False,17,1,95.04,42,0,14,4,0,8,29,0
False,True,False,False,154,29,1,False,False,False,False,True,False,False,False,False,False,True,False,18,1,1000.0,38,0,14,4,0,9,27,1
False,True,False,False,154,29,1,False,False,False,False,True,False,False,False,False,False,True,False,19,1,1000.0,36,0,14,4,0,10,29,0
False,False,True,False,1993,29,1,False,False,False,False,True,False,False,False,False,True,False,False,20,1,15000.0,34,0,14,4,0,11,26,1
False,False,True,False,1993,29,1,False,False,False,False,True,False,False,False,False,True,False,False,21,1,15000.0,39,0,14,4,0,12,22,1
False,True,False,False,329,29,1,False,False,False,False,True,False,False,False,False,True,False,False,22,1,2500.0,37,0,14,4,0,13,22,1
False,True,False,False,329,29,1,False,False,False,False,True,False,False,False,False,True,False,False,23,1,2500.0,29,0,14,4,0,14,25,1
False,True,False,False,329,29,1,False,False,False,False,True,False,False,False,False,True,False,False,24,1,2500.0,59,0,14,4,0,15,26,2
False,True,False,False,1822,29,1,False,False,False,False,True,False,False,False,False,True,False,False,25,1,2500.0,44,0,14,4,0,16,26,2
False,True,False,False,1822,29,1,False,False,False,False,True,False,False,False,False,True,False,False,26,1,2500.0,38,0,14,4,0,17,27,2
True,False,False,False,662,18,1,False,False,False,True,False,False,False,False,False,False,False,True,49,6,120.0,26,0,0,0,0,28,0,1
True,False,False,False,79,97007,1,False,False,False,False,False,True,False,False,False,False,True,False,18,1,0.12,74,0,453,446,79,54,353,45
True,False,False,False,882,97007,2,False,False,False,False,False,True,False,False,False,False,True,False,0,0,505.73,33,0,1,2,0,2,45,0
True,False,False,False,554,115,1,True,False,False,False,False,False,False,False,False,False,True,False,50,6,0.0,41,0,0,0,0,29,115,0
True,False,False,False,1853,97006,1,False,False,False,False,False,True,False,False,False,False,True,False,11,7,44.89,27,0,17,13,1,1500,11,1
True,False,False,False,1853,97006,1,False,False,False,False,False,True,False,False,False,False,True,False,1519,134,44.89,119,0,117391,117281,495,8710,25,3
True,False,False,False,387,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,1520,134,0.82,38,0,117391,117281,495,358,30,15
True,False,False,False,1513,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,1521,134,5.05,68,0,117391,117281,495,359,25,8
True,False,False,False,1283,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,1522,134,1.26,80,0,117391,117281,495,360,13,6
True,False,False,False,605,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,1523,134,1.26,69,0,117391,117281,495,214,23,5
True,False,False,False,1634,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,1524,134,1.26,98,0,117391,117281,495,366,29,8
True,False,False,False,50,97006,1,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1.26,36,0,10,10,6,432,5,1
True,False,False,False,276,97005,1,False,False,False,False,False,False,False,False,False,False,True,False,40,2,1.26,39,0,3,3,0,1,30,1
True,False,False,False,13,97004,1,False,False,False,False,False,False,False,False,False,False,True,False,14,0,1.26,11,0,72,46,10,3,17,1
